FMID,MarketName,street,city,County,State,zip,Longitude,Latitude,Location
1003541,Hollywood Market @ Young Circle,1 Young Circle,Hollywood,Broward,Florida,33022,-80.1192,25.9926,
1001880,Hollywood Media Farmers Market,1100 Block Of Cole Ave.,Hollister,Los Angeles,California,95023,-121.60700000000001,36.7105,
1007203,Holmen Farmers Market,Holmen Square (skogen's Iga Parking Lot),Holmen,,Wisconsin,54636,-91.2652,43.968999999999994,
1010013,Holmes City Farmers Market,5670 Cr 4 Sw Po Box 32,Holmes City,Douglas,Minnesota,56341,-95.543419,45.835264,"Faith-based institution (e.g., church, mosque, synagogue, temple)"
1000269,Holmes County Farmers Market,224 N. Clay Street,St. Millersburg,Holmes,Ohio,44654,-81.9173,40.5558,
1000918,Holt Farmers Market,2150 Cedar Street,Holt,Ingham,Michigan,48842,-84.520014,42.645140999999995,
1005142,Holy Cross Hospital Farmers Market,1500 Forest Glen Road,Silver Spring,Montgomery,Maryland,20910,-77.0359,39.0158,
1010052,Holy Hill Art And Farm Market,4958 Hwy 167,Hubertus,Washington,Wisconsin,53033,-88.27819620000001,43.2513473,"On a farm from: a barn, a greenhouse, a tent, a stand, etc"
1000941,Holy Trinity Farmers Market,525 W. Cook Rd.,Mansfield,Richland,Ohio,44907,-82.53528100000001,40.732527000000005,
1006902,Holyoke/donahue Elementary School,210 Whiting Farms Road,Holyoke,Hampden,Massachusetts,1040,-72.6404,42.1781,
1006970,Holyoke/friday,330 Whitney Ave.,Holyoke,Hampden,Massachusetts,1040,-72.6451,42.1696,
1010114,Home Grown Cow - Chicago,All Orders Placed Online And Delivered To Customers,Chicago,Cook,Illinois,60604,-87.62979820000001,41.8781136,Other
1000499,Home Grown Farm Market,21078 Three Notch Road,Lexington Park,St. Mary's,Maryland,20653,-76.422028,38.2466343,Local government building grounds
1007786,Home Grown Market On The Square,321 West 2nd Avenue,Milan,Rock Island,Illinois,61264,-90.5707,41.4525,
1009746,Home Improvement Vendor Day @ Corta Bella,22135 N Mission Dr,Sun City West,Maricopa,Arizona,85375,-112.34448710000001,33.685606,
1004440,Homegrown Alabama Farmers Market,812 5th Avenue,Tuscaloosa,Tuscaloosa,Alabama,35401,-87.542681,33.207303,
1005558,Homer Farmers Market,40 South Main Street,Homer,Cortland,New York,13077,-76.17873809999999,42.635317,Other
1006943,Homer Farmers Market,109 East Leigh Street (m-60),Homer,Calhoun,Michigan,49245,-84.8066,42.1465,Local government building grounds
1007267,Homer Farmers Market,Ocean Drive,Homer,Kenai Peninsula,Alaska,99603,-151.512342,59.638109,
1004737,Homestead Farm Market,400 Jay Street,Katonah,Westchester,New York,10536,-73.658781,41.247966999999996,Federal/State government building grounds
1005153,Homestead Farmers Market,4125 V Street,Homestead,Iowa,Iowa,52236,-91.8777,41.7613,Private business parking lot
1002403,Homestead Harvest Market,12690 Sw 280 St,Homestead,Miami-Dade,Florida,33033,-80.395503,25.506270999999998,Local government building grounds
1009310,Homesteading Hut And Farmstand,1131 Route 390,Cresco,,Pennsylvania,18326,-75.2691,41.18,
1007067,Hometown Farmers Market,Rural Delivery 1,Tamaqua,Schuylkill,Pennsylvania,18252,-75.469,40.6116,
1008589,Hometown Market,West And Walton Streets,Warrenton,Warren,Missouri,63383,-91.15118199999999,38.810187,Local government building grounds
1000658,Homewood Farmers Market,"Homewood Ski Resort, Parking Lot Of Hwy. 89",Homewood,Placer,California,96141,-120.169,39.0978,
1009663,Homewood Farmers Market,2020 Chestnut Rd,Homewood,Cook,Illinois,60430,-87.66676700000001,41.563148,Local government building grounds
2000016,Honeybee Mobile Farmers Market,,,,Minnesota,,,,
1007524,Honokaa Farmers Market,Old Botelho Bldg.,Honokaa,Hawaii,Hawaii,96727,-155.08700000000002,19.7263,
1007737,Honolulu Farmers Market,"Blaisdell Concert Hall Lawn, 777 Ward Avenue",Honolulu,Honolulu,Hawaii,96814,-157.852,21.2992,
1009059,Honor Farmers Market,10579 Main Street,Honor,Benzie,Michigan,49640,-86.02277600000001,44.665207,
1012076,Hood River Farmers Market,5th Street & Columbia Street,Hood River,Hood River,Oregon,000OR,-121.51581399999999,45.710094,
1007714,Hooksett Farmers Market,1292 Hooksett Road,Hooksett,,New Hampshire,3256,-71.5778,43.6852,
1004570,Hoopa Farmers Market,Hoopa Shopping Center,Hoopa,Humboldt,California,95546,-123.677,41.0492,
1008901,Hoosick Falls Farmers Market,80 Church Street,Hoosick Falls,Rensselaer,New York,12090,-73.351968,42.899451,Other
1000813,Hope Community Market,415 Wellington Place,Hope,Bonner,Idaho,83836,-116.29700000000001,48.2417,Local government building grounds
1010481,Hope Farmers Market,412 Comal,Austin,Travis,Texas,78702,-97.7272423,30.261929100000003,Other
1012555,Hope Farmers Market,Corner Of 3rd And Elm Streets,Hope,Hempstead,Arkansas,71801,-93.592601,33.667057,
1009194,Hopedale Farmers Market,Hwy 22,Hopedale,,Ohio,43976,-80.9516,40.3136,
1006983,Hopewell Community Farmers Market,Off Greenwood Ave.,Hopewell,Mercer County,New Jersey,8525,-74.7639,40.3918,
1000323,Hopkins Farmers Market,16 9th Ave S,Hopkins,Hennepin,Minnesota,55343,-93.41175,44.923770000000005,
1012041,Hopkins Farmers Winter Market,33 14th Avenue North,Hopkins,Hennepin,Minnesota,55343,-93.41710400000001,44.925619,
1004844,Hopkinsville-christian County Downtown Farmers Market,110 West 9th Street,Hopkinsville,Christian,Kentucky,42240,-87.489238,36.865922999999995,Local government building grounds
1008366,Hopkinton Farmers Market,Main Street And Ash Street,Hopkinton,Middlesex,Massachusetts,1748,-71.51777,42.229299,
1002648,Horicon Farmers Market,South Hubbard Street,Horicon,Dodge,Wisconsin,53032,-88.630314,43.442434999999996,Local government building grounds
1003321,Hornell Farmers Market - Broadway Mall,Broadway Street,Hornell,Steuben,New York,14843,-77.6601,42.3268,Other
1003322,Hornell Farmers Market - Broadway Park,Broadway Park (off Main St),Hornell,Steuben,New York,14843,-77.660358,42.32638,Local government building grounds
1003860,Horton Square Certified Farmers Market,225 Broadway,San Diego,San Diego,California,92101,-117.162,32.715,Other
1005663,Hot Springs Farmers Market,215 Spring St,Hot Springs,Sanders,Montana,59845,-114.66884499999999,47.610329,Other
1004433,Hotchkiss Farmers Market,Creamery Arts Center,Hotchkiss,Delta,Colorado,81419,-107.72200000000001,38.7989,
1002461,Houlton Community Market,Market Square,Houlton,Aroostook,Maine,4730,-67.84066999999999,46.1256,
1006068,Houston Farmers Market,3106 White Oak - Onion Creek Coffee House (saturday),Houston,Harris,Texas,78233,-95.3912,29.7816,
1007839,Houston Farmers Market,Meadowoods Mall On Big Lake Rd,Houston,Matanuska-Susitna Borough,Alaska,99623,-149.81799999999998,61.6303,
1010710,Houston Farmers Market,Lone Star Plaza,Houston,Texas,Missouri,65483,-91.9885525,37.3274644,
1008590,Houstons Home Grown,1604 Stolpe Road,Hermann,Gasconade,Missouri,65041,-91.62784599999999,38.625592,"On a farm from: a barn, a greenhouse, a tent, a stand, etc"
1006496,Howard City Dda Farmers Market,120 W. Edgerton Street,Howard City,Montcalm,Michigan,49329,-85.4701,43.397,
1001538,Howard County Farmers Market,110 South Washington Street,Nashville,Howard,Arkansas,71852,-93.8451,33.9426,Local government building grounds
1004857,Howard County Farmers Market - Miller Library Branch,9421 Frederick Rd.,Ellicott City,Howard,Maryland,21042,-76.838132,39.272605,Educational institution
1005845,Howard County Farmers Market - Oakland Mills Village Center,5851 Robert Oliver Place,Columbia,Howard,Maryland,21045,-76.84724,39.2107,Private business parking lot
1005846,Howard County Farmers Market - East Columbia Library Branch,6600 Cradlerock Way,Columbia,Howard,Maryland,21045,-76.84676999999999,39.19042,Educational institution
1005844,Howard County Farmers Market At Howard County General Hospital,Cedar Lane,Columbia,Howard,Maryland,21046,-76.88584300000001,39.213303,Healthcare Institution
1005843,Howard County Farmers Market-glenwood Library Branch,2350 Route 97,Glenwood,Howard,Maryland,21790,-77.026863,39.299768,Educational institution
1002088,Howard Park Community Farmers Market,3500 Block Woodbine Avenue,Baltimore,Baltimore City,Maryland,21207,-76.6970067,39.330582299999996,Closed-off public street
1000963,Howe Farmers Market,Town Park,Howe,Lagrange,Indiana,46746,-85.37899999999999,41.7227,
1007739,Howell Farmers Market,State Street,Howell,Livingston,Michigan,48843,-83.9115,42.6029,
1007740,Howell Farmers Market,123 E. Washington St.,Howell,Livingston,Michigan,48843,-83.931,42.6054,
1009418,Howland Farmers Market,East Market Street,Howland,,Ohio,44484,-80.7512,41.2383,
1001081,Hoxie Farmers Market,Hwy. 63,Hoxie,Lawrence,Arkansas,72433,-91.022,36.0453,
1011085,Hoxie Farmers Market,1308 Main Street,Hoxie,Sheridan,Kansas,67740,-100.440135,39.358126,
1006033,Hub City Farmers Market,Bushman Street,Hattiesburg,Forrest,Mississippi,39401,-89.2886,31.3349,
1012517,Hub City Farmers Market,498 Howard St.,Spartanburg,Spartanburg,South Carolina,29306,-81.942413,34.956245,
1005348,Hub City Farmers Market - Magnolia Street,298 Magnolia Street,Spartanburg,Spartanburg,South Carolina,29306,-81.9366616,34.9543422,Local government building grounds
1012518,Hub City Farmers Market Wednesday Market Downtown Location,Wall Street,Spartanburg,Spartanburg,South Carolina,29306,-81.9327542,34.9485021,
2000017,Hub City Mobile Farmers Market,,Spartanburg,,South Carolina,29303,,,
1008840,Hubbard Lake Farmers Market,Hubbard Lake Road And Hubert Road,Hubbard Lake,Alpena,Michigan,49747,-83.58766899999999,44.859919,Other
1012804,Hubbs Farm And Garden Center,29240 State Road 46,Sorrento,Lake,Florida,32776,-81.472665,28.815663,
1005674,Hudson Farmers Market,Corner Of Columbia And Sixth Streets,Hudson,Columbia,New York,12534,-73.783692,42.248656,Local government building grounds
1011312,Hudson Farmers Market,Main St. And Aurora St.,Hudson,Summit,Ohio,44236,-81.44011,41.241401,
1002800,Hudson Farmers Market On Carmichael,504 Frontage Road,Hudson,St. Croix,Wisconsin,54016,-92.70325600000001,44.965783,"Faith-based institution (e.g., church, mosque, synagogue, temple)"
1012300,Hudsonville Farmers Market And Crafts,3302 Prospect Street,Hudsonville,Ottawa,Michigan,49426,-85.864407,42.867745,
1006382,Hugo Farmers Market,604 South F St.,Hugo,Choctaw,Oklahoma,74743,-95.5195,34.0041,
1001112,Huguenot-robious Farmers Market @ The Great Big Greenhouse,2051 Huguenot Road,Richmond,Chesterfield,Virginia,23235,-77.610398,37.519515999999996,
1007610,Hull Farmers Market,Nantasket Ave. (bay Side) Between Bay And Edgewater,Hull,,Massachusetts,2045,-70.8659,42.2777,
1002528,Humble Earth Farmers Market,4726 North Oak,Spokane,Spokane,Washington,99205,-117.43799999999999,47.701,
1006307,Humboldt Farmers Market,"Downtown, Sumner Avenue And Taft Street",Humboldt,Humboldt,Iowa,50548,-94.21685500000001,42.721103,
1007840,Huning Street Farmers And Artisan Market,1020 E. Huning,Show Low,Navajo,Arizona,85901,-110.031,34.2503,
1000859,Hunterdon Land Trust Farmers Market,"111 Mine Street, Route 12 Circle",Flemington,Hunterdon,New Jersey,8822,-74.871204,40.504973,"On a farm from: a barn, a greenhouse, a tent, a stand, etc"
1011999,Huntersville Growers Market,200 Gilead Rd.,Huntersville,Mecklenburg,North Carolina,28078,-80.846947,35.411429999999996,
1000901,Hunting Growers Market,Route 22 & Hartslog Valley Road,Williamsburg,Blair,Pennsylvania,16652,-78.0939,40.4926,
1005305,Hunting Park Farmers Market,West Hunting Park Avenue And Old York Road,Philadelphia,Philadelphia,Pennsylvania,19140,-75.14704,40.016712,
1005290,Huntingburg Farmers Market,507 North Main Street,Huntingburg,Dubois,Indiana,47542,-86.95513000000001,38.298629999999996,Other
1010598,Huntingdon Farmers Market,842 Penn Street,Huntingdon,Huntingdon,Pennsylvania,16652,-78.01723,40.485653000000006,
1009631,Huntington Beach Certified Farmers Market,Main St And Pacific Coast Highway,Huntington Beach,Orange,California,92648,-118.00198590000002,33.657181099999995,
1003705,Huntington Park Farmers Market,3401 East Florence Avenue,Huntington Park,Los Angeles,California,90255,-118.204828,33.972982,Local government building grounds
1000350,Huntington Village Farmers Market,"Main St (rt 25a), East Of Route 110 North",Huntington Village,Suffolk,New York,11743,-73.4263,40.8712,
1004889,Huntington Wic Market,350 Hauenstein Rd,Huntington,Huntington,Indiana,46750,-85.5204,40.8955,Private business parking lot
1001611,Huntley Farmers Market,10987 Main Street,Huntley,Mchenry,Illinois,60142,-88.4104963,42.167527899999996,
1006142,Hunts Point Farmers Market Saturday,Southern Blvd & Est 163rd Street,Bronx,Bronx,New York,10451,-73.89166999999999,40.82099,Private business parking lot
1009769,Hunts Point Farmers Market Wednesday,Southern Blvd & Est 163rd Street,Bronx,Bronx,New York,10459,-73.8915597,40.821003399999995,Private business parking lot
1005059,Huntsville Downtown Farmers Market,1100 University Avenue,Huntsville,Walker,Texas,77340,-95.550467,30.723087,Closed-off public street
1004011,Hurlock Farmers And Watermens Market,7010 E. Raymond Street,Indianapolis,Decatur,Indiana,46239,-86.0437,39.7415,
1003021,Huron Area Farmers Market,3rd. Street And Lincoln Ave,Huron,Beadle,South Dakota,57350,-98.234197,44.363174,Federal/State government building grounds
1009629,Huron Valley Farmers Market,300 W. Livingston,Highland Twp.,Oakland,Michigan,48357,-83.620666,42.638315999999996,
1004391,Husdon Falls Farmers Market,"Broadway Bowl, Rt 4, Across From Mcdonalds",Hudson Falls,Washington,New York,12839,-73.5859,43.3006,
1012602,Hutchinson Farmers Market,25 Adams Street Se,Hutchinson,McLeod,Minnesota,55350,-94.364513,44.892092,
1012218,Hutto Co-op Market Nights,420 Us Hwy 79,Hutto,Williamson,Texas,78634,-97.550922,30.543434,
1003663,Hyannis Mid-cape Farmers Market,468 Main Street,Hyannis,Barnstable,Massachusetts,2601,-70.287051,41.651431,"Faith-based institution (e.g., church, mosque, synagogue, temple)"
1011325,Hyattsville Farmers Market,3799 East West Highway,Hyattsville,Prince George's,Maryland,20782,-76.949848,38.965951000000004,
1010443,Hyde County Farmers Market,South Park,Highmore,Hyde,South Dakota,57345,-99.441501,44.514029,Local government building grounds
1002496,Hyde Park (chicago) Farmers Market,5211 S. Harper Ave.,Chicago,Cook,Illinois,60602,-87.6046,41.8006,
1004029,Hyde Park Farmers Market,"Hyde Park Drive-in, Rt 9",Hyde Park,Dutchess,New York,12538,-73.9426,41.7913,
1010039,Hyde Park Farmers Market,Hyde Park Ave And River Street,Hyde Park,Suffolk,Massachusetts,2136,-71.12424399999999,42.255728000000005,Local government building grounds
1006465,Hyde Park Farmers Market,Erie Avenue Between Edwards Rd. And Michigan Ave.,Cincinnati,Hamilton,Ohio,45208,-84.44259,39.139534999999995,Closed-off public street
1006282,Hysham Farmers Market,300 Elliot Ave.,Hysham,Treasure,Montana,59038,-107.233171,46.293208,Other
1007035,I-70 And I-77 Farmers Market,Guernsey Cty. Fairgrounds,Old Washington,Guernsey County,Ohio,43755,-81.4333,40.0368,
1008591,I-70 Farmers Market,301 South 2nd Street,Odessa,Lawrence,Missouri,64076,-93.954661,39.006149,Private business parking lot
1007273,I-71 Farmers Market At Rest Stop Signpost 224,I-71 Rest Area At Signpost 224,Brunswick,Medina,Ohio,44212,-81.792526,41.222229,Federal/State government building grounds
1012621,Ida Area Farmers Market,2nd Street,Ida Grove,Ida,Iowa,51445,-95.470874,42.345172999999996,
1004081,Idabel Farmers Market,108 North Central Main Street,Idabel,Mccurtain,Oklahoma,74745,-94.8236,33.8942,
1006417,Idaho Falls Farmers Market,501 West Broadway,Idaho Falls,Bonneville,Idaho,83402,-112.04299999999999,43.4922,
1005126,Idaho Springs Chamber Of Commerce Farmers Market,,Idaho Springs,,Colorado,80452,-105.51,39.7428,
1011367,Idora Neighborhood Farmers Market,2600 Glenwood Ave,Youngstown,Mahoning,Ohio,44511,-80.675689,41.073612,
1003090,Idyllwild Farmers Market,26100 Highway 243,Idyllwild,Riverside,California,92549,-116.715,33.745,
1004083,Ilion Farmers Market At Historic Clapsaddle Farm,"437 Otsego Street ,state Route 51s",Ilion,Herkimer,New York,13357,-75.04456,43.001179,"On a farm from: a barn, a greenhouse, a tent, a stand, etc"
1011818,Illinois Products Farmers Market,"801 Sangamon Avenue, Il State Fairgrounds","Springfield, Il",Sangamon,Illinois,62702,-89.63707600000001,39.834131,
1000698,Ilus Davis Park Farmers Market,"Ilus Davis Park, 11th And Oak",Kansas City,Jackson,Missouri,64106,-94.5827,39.1037,
1011669,Imans Fresh Beats And Eats Farmers Market,2744 W 63rd,Chicago,Cook,Illinois,60629,-87.692662,41.779261,
1005080,Imlay City Farmers Market,120 N Main,Imlay City,Lapeer,Michigan,48444,-83.074322,43.02429,Local government building grounds
1000621,Immanuel Indoor Farmers Market,616 Lake St.,Evanston,,Illinois,60201,-87.6812,42.0441,
1002820,Imperial Beach Certified Farmers Market,10 Evergreen Avenue,Imperial Beach,San Diego,California,91932,-117.131973,32.579555,
1003275,Independence Farmers Market,100 West First Street,Independence,Buchanan,Iowa,50644,-91.8950212,42.468723700000005,Other
1003918,Independence Farmers Market,302 Main St.,Independence,Polk,Oregon,97351,-123.184,44.8511,
1004637,Independence Farmers Market,Corner Of Hwy 75 And Peter Pan Rd.,Independence,Montgomery,Kansas,67301,-95.7425,37.2256,
1008247,Independence Farmers Market,Corner Of Hwy21 And Hwy 58,Independence,Grayson,Virginia,24348,-81.15175699999999,36.622170000000004,
1008724,Independence Farmers Market,5272 Madison Pike,Independence,Kenton,Kentucky,41051,-84.543717,38.942928,Local government building grounds
1002236,Independence Park Farmers Market,3945 N Springfield Ave.,Chicago,Cook,Illinois,60618,-87.72504,41.952690000000004,Other
