FMID,MarketName,Website,Website_1,Facebook,Facebook_1,Twitter,Twitter_1,Youtube,Youtube_1,OtherMedia,OtherMedia_1,Season1Date,Season1Date_Start,Season1Date_End,Season1Time,Season1Time 1,Season1Time 2,Season1Time 3,Season1Time 4,Season1Time 5,Season1Time 6,Season1Time 7,Season2Date,Season2Date 1,Season2Date 2,Season2Time,Season2Time 1,Season2Time 2,Season2Time 3,Season2Time 4,Season2Time 5,Season2Time 6,Season2Time 7,Season3Date 1,Season3Date 2,Season3Time,Season3Time 1,Season3Time 2,Season3Time 3,Season3Time 4,Season3Time 5,Season3Time 6,Season4Date,Season4Date 1,Season4Date 2,Season4Time,Season4Time 1,Season4Time 2
1011306,Mercer Mainstreet Farmers Market,http://www.mercermainstreet.net,http://www.mercermainstreet.net,Mercer Main Street,,,,,,,,07/18/2015 to 10/10/2015,2015-07-18,2015-10-10,Sat: 9:00 AM-1:00 PM;,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011798,Merchantville Market Off Centre,,,https://www.facebook.com/marketoffcentre/,https://www.facebook.com/marketoffcentre/,,,,,,,06/04/2016 to 10/29/2016,2016-06-04,2016-10-29,Sat: 10:00 AM-2:00 PM;,Sat: 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007050,Mercy Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007460,Meriden Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000484,"Meridian Farmers Market - Thursdays ""arrive After Five""",http://www.meridianfarmersmarket.com,http://www.meridianfarmersmarket.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001767,Meridian Farmers Market And Bazaar,http://www.MeridianFarmersMarket.com,http://www.MeridianFarmersMarket.com,,,,,,,,,April to October,2010-04-01,2010-10-31,Sat:9:00 AM - 1:00 PM;,Sat:9:00 AM - 1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010479,Meridian Township Farmers Market,,,,,,,,,,,01/01/2014 to 12/31/2014,2014-01-01,2014-12-31,Wed: 8:00 AM-2:00 PM;Sat: 8:00 AM-2:00 PM;,Wed: 8:00 AM-2:00 PM,Sat: 8:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004021,Meridian/lauderdal County Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006949,Meritus Medical Center Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004632,Merriam Farmers Market,,,,,,,,,,,May to October,2010-05-01,2010-10-31,Wed:7:00 AM - 1:00 PM;Sat:7:00 AM - 1:00 PM;,Wed:7:00 AM - 1:00 PM,Sat:7:00 AM - 1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003811,Merrill Area Farmers Market,,,,,,,,,,,July to October,2010-07-01,2010-10-31,Wed:7:30 AM - 1:30 PM;,Wed:7:30 AM - 1:30 PM,,,,,,,June to June,June , June,Wed:7:30 am - 1:30 pm;,Wed:7:30 am - 1:30 pm,,,,,,,,,,,,,,,,,,,,,
1007755,Merrimac,http://www.merrimacfarmersmarket.org/,http://www.merrimacfarmersmarket.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003677,Merrimack Farmers Market,,,facebook/merrimack farmers market,,,,,,,,06/17/2015 to 10/14/2015,2015-06-17,2015-10-14,Wed: 3:00 PM-6:00 PM;,Wed: 3:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011837,Mesa Community Farmers Market,http://www.arizonacommunityfarmersmarkets.com,http://www.arizonacommunityfarmersmarkets.com,www.facebook.com/mesacommunityfarmersmarket,,,,,,,,10/15/2015 to 06/15/2016,2015-10-15,2016-06-15,Fri: 9:00 AM-1:00 PM;,Fri: 9:00 AM-1:00 PM,,,,,,,06/16/2016 to 10/14/2016,6/16/16, 10/14/2016,Fri: 9:00 AM-12:00 PM;,Fri: 9:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,
1004035,Metamora Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001033,Metanoia/chicora Farmers Market,http://www.pushingforward.org,http://www.pushingforward.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010631,Metcalfe County Farmers Market,,,https://www.facebook.com/metcalfefarmersmarket/?fref=ts,https://www.facebook.com/metcalfefarmersmarket/?fref=ts,,,,,,,05/01/2016 to 10/28/2016,2016-05-01,2016-10-28,Tue: 3:00 PM-6:00 PM;Fri: 8:00 AM-1:00 PM;,Tue: 3:00 PM-6:00 PM,Fri: 8:00 AM-1:00 PM,,,,,,11/21/2015 to 12/19/2015,11/21/15, 12/19/2015,Sat: 8:00 AM-1:00 PM;,Sat: 8:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,
1009480,Methow Valley Farmers Market,http://www.methowvalleyfarmersmarket.com/,http://www.methowvalleyfarmersmarket.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012094,Metro Denver Farmers Market,http://www.denverfarmersmarket.com/,http://www.denverfarmersmarket.com/,https://www.facebook.com/denverfarmersmarket,https://www.facebook.com/denverfarmersmarket,,,,,,,06/16/2016 to 10/13/2016,2016-06-16,2016-10-13,Thu: 10:00 AM-2:00 PM;,Thu: 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004044,Metro Health Farm Market,http://www.metrohealth.net/livehealthy/farm-market/,http://www.metrohealth.net/livehealthy/farm-market/,,,,,,,,,May to October,2010-05-01,2010-10-31,Thu:9:00 AM - 2:00 PM;,Thu:9:00 AM - 2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004825,Mettowee Valley Farmers Market,http://www.mettoweevalleyfarmersmarket.wordpress.com,http://www.mettoweevalleyfarmersmarket.wordpress.com,,,,,,,,,May to October,2010-05-01,2010-10-31,Fri:3:00 PM - 6:00 PM;,Fri:3:00 PM - 6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005279,Metuchen Farmers Market,http://www.MetuchenFarmersMarket.com,http://www.MetuchenFarmersMarket.com,https://www.facebook.com/metuchenfarmersmarket,https://www.facebook.com/metuchenfarmersmarket,https://twitter.com/MetuchenFarmMKT,https://twitter.com/MetuchenFarmMKT,,,,,06/13/2015 to 11/21/2015,2015-06-13,2015-11-21,Sat: 9:00 AM-2:00 PM;,Sat: 9:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001109,Mexico Farm Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008810,"Mexico Farmers Market, Inc.",,,https://www.facebook.com/mexicomoareafarmersmarket,https://www.facebook.com/mexicomoareafarmersmarket,,,,,,,04/05/2014 to 10/25/2014,2014-04-05,2014-10-25,Sat: 8:00 AM-11:00 AM;,Sat: 8:00 AM-11:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008562,Miami Childrens Hospital Farmers Market,,,,,,,,,,,05/08/2013 to 05/07/2014,2013-05-08,2014-05-07,Wed: 7:30 AM-4:30 PM;,Wed: 7:30 AM-4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002813,Miami County Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007074,Michelangelos Flea And Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010397,Michoud Farmers Market,,,,,,,,,,,04/20/2016 to,2016-04-20,,Wed: 10:00 AM-1:00 PM;,Wed: 10:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000021,Mid-town Farmers Market,http://www.mtfarmersmarket.com,http://www.mtfarmersmarket.com,https://www.facebook.com/mtmarket,https://www.facebook.com/mtmarket,,,,,,,05/01/2015 to 10/31/2015,2015-05-01,2015-10-31,Wed: 8:00 AM-1:00 PM;Sat: 7:00 AM-11:00 AM;,Wed: 8:00 AM-1:00 PM,Sat: 7:00 AM-11:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009992,Mid-week Madeira Beach Open Air Market,http://www.TheBeachMarkets.com,http://www.TheBeachMarkets.com,https://www.facebook.com/thebeachmarkets,https://www.facebook.com/thebeachmarkets,https://twitter.com/thebeachmarkets,https://twitter.com/thebeachmarkets,,,,,10/01/2016 to 05/31/2017,2016-10-01,2017-05-31,Wed: 9:00 AM-2:00 PM;,Wed: 9:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006858,Midday Market @atlanta Federal Center,http://www.staging.gsa.gov/portal/content/134303,http://www.staging.gsa.gov/portal/content/134303,,,,,,,,,May to October,2010-05-01,2010-10-31,Wed:11:00 AM - 2:00 PM;,Wed:11:00 AM - 2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012515,Middle River Farmers Market,http://mrfarmersmarket.com,http://mrfarmersmarket.com,,,,,,,,,06/03/2016 to 09/30/2016,2016-06-03,2016-09-30,Fri: 1:00 PM-5:00 PM;,Fri: 1:00 PM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006119,Middleboro Farmers Market,,,,,,,,,,,06/08/2013 to 10/26/2013,2013-06-08,2013-10-26,Sat: 9:00 AM-1:00 PM;,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010278,Middleborough Farmers Market,http://www.middleboroughfarmersmarket.com,http://www.middleboroughfarmersmarket.com,https://www.facebook.com/groups/301747146656481/,https://www.facebook.com/groups/301747146656481/,,,,,,,05/31/2014 to 10/11/2014,2014-05-31,2014-10-11,Sat: 10:00 AM-3:00 PM;,Sat: 10:00 AM-3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000946,Middleburg Community Farmers Market,http://www.middleburgfarmersmarket.com,http://www.middleburgfarmersmarket.com,https://www.facebook.com/pages/Middleburg-Community-Farmers-Market/137216962957560,https://www.facebook.com/pages/Middleburg-Community-Farmers-Market/137216962957560,,,,,,,05/03/2014 to 10/25/2014,2014-05-03,2014-10-25,Sat: 8:00 AM-12:00 PM;,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007078,Middleburg Market And Auction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008837,Middlebury Farmers Market,http://www.middleburyfarmersmarket.org/,http://www.middleburyfarmersmarket.org/,https://www.facebook.com/MiddleburyFarmersMarket,https://www.facebook.com/MiddleburyFarmersMarket,,,,,,,05/03/2014 to 10/25/2014,2014-05-03,2014-10-25,Wed: 9:00 AM-12:30 PM;Sat: 9:00 AM-12:30 PM;,Wed: 9:00 AM-12:30 PM,Sat: 9:00 AM-12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010185,Middlebury Farmers Market,http://middleburyfarmersmarket.org,http://middleburyfarmersmarket.org,https://www.facebook.com/MiddleburyFarmersMarket,https://www.facebook.com/MiddleburyFarmersMarket,,,,,,,11/01/2014 to 12/27/2014,2014-11-01,2014-12-27,Sat: 9:00 AM-12:30 PM;,Sat: 9:00 AM-12:30 PM,,,,,,,03/07/2015 to 04/25/2015,3/7/15, 04/25/2015,Sat: 9:00 AM-12:30 PM;,Sat: 9:00 AM-12:30 PM,,,,,,,,,,,,,,,,,,,,,
1011076,Middlebury Farmers Market,,,,,,,,,,,05/02/2015 to 10/31/2015,2015-05-02,2015-10-31,Wed: 9:00 AM-12:30 PM;Sat: 9:00 AM-12:30 PM;,Wed: 9:00 AM-12:30 PM,Sat: 9:00 AM-12:30 PM,,,,,,11/07/2015 to 12/26/2015,11/7/15, 12/26/2015,Sat: 9:30 AM-1:00 PM;,Sat: 9:30 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,
1007443,Middlebury Farmers’ Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002020,Middlefield Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006374,Middleport Community Farmers Market,http://www.localharvest.org/middleport-community-farmers-market-M32381,http://www.localharvest.org/middleport-community-farmers-market-M32381,,,,,,,,,May to October,2010-05-01,2010-10-31,Tue:2:00 pm - 6:00 pm;Fri:2:00 pm - 6:00 pm;,Tue:2:00 pm - 6:00 pm,Fri:2:00 pm - 6:00 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002771,Middlesex County Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002369,Middlesex Farmers Market,http://www.middlesexboro-nj.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007757,Middleton,http://www.middletonfarmersmarket.org,http://www.middletonfarmersmarket.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002136,Middleton Farmers Market,http://www.middletonfarmersmarket.webs.com,http://www.middletonfarmersmarket.webs.com,,,,,,,,,May to October,2010-05-01,2010-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004672,Middleton Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003095,Middletown Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007461,Middletown Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012396,Middletown Farmers Market,http://www.middletownmdfarmersmarket.com,http://www.middletownmdfarmersmarket.com,http://www.facebook.com/middletownmdfarmersmarket,http://www.facebook.com/middletownmdfarmersmarket,http://www.twitter.com/mtownfarmersmkt,http://www.twitter.com/mtownfarmersmkt,,,,,05/05/2016 to 10/13/2016,2016-05-05,2016-10-13,Thu: 4:00 PM-7:00 PM;,Thu: 4:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006111,Middleville Farmers Market,http://www.middleville.govoffice.com,http://www.middleville.govoffice.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005138,Midland Area Farmers Market,http://www.macc.org/midland-area-farmers-market.html,http://www.macc.org/midland-area-farmers-market.html,https://www.facebook.com/midlandfarmersmarket,https://www.facebook.com/midlandfarmersmarket,https://twitter.com/MidlandFMarket,https://twitter.com/MidlandFMarket,,,https://www.instagram.com/midlandfarmersmarket,https://www.instagram.com/midlandfarmersmarket,05/07/2016 to 10/29/2016,2016-05-07,2016-10-29,Wed: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;,Wed: 7:00 AM-1:00 PM,Sat: 7:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006072,Midland Avenue Produce Jam,,,,,,,,,,,April to September,2010-04-01,2010-09-30,Sat:8:30 am - 12:00 pm;,Sat:8:30 am - 12:00 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012022,Midland Downtown Farmers Market,http://www.midlanddowntownfarmersmarket.com,http://www.midlanddowntownfarmersmarket.com,https://www.facebook.com/Midland-Downtown-Farmers-Market-328008641051/,https://www.facebook.com/Midland-Downtown-Farmers-Market-328008641051/,https://twitter.com/AtMDFM,https://twitter.com/AtMDFM,https://www.youtube.com/channel/UCQNvDj-YnDU6OAuAO64VqYQ,https://www.youtube.com/channel/UCQNvDj-YnDU6OAuAO64VqYQ,,,04/02/2016 to 10/29/2016,2016-04-02,2016-10-29,Sat: 8:30 AM-12:30 PM;,Sat: 8:30 AM-12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004647,Midsouth Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000204,Midtown Farmers Market,http://midtownraleighfarmersmarket.com/,http://midtownraleighfarmersmarket.com/,https://www.facebook.com/MidtownFarmers/,https://www.facebook.com/MidtownFarmers/,https://twitter.com/MidtownFarmers,https://twitter.com/MidtownFarmers,,,https://www.instagram.com/midtownfarmers/,https://www.instagram.com/midtownfarmers/,04/16/2016 to 11/05/2016,2016-04-16,2016-11-05,Sat: 8:00 AM-12:00 PM;,Sat: 8:00 AM-12:00 PM,,,,,,,01/09/2016 to 04/02/2016,1/9/16, 04/02/2016,Sat: 10:00 AM-12:00 PM;,Sat: 10:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,
1007156,Midtown Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012187,Midtown Farmers Market,http://www.midtownfarmersmarket.org,http://www.midtownfarmersmarket.org,,,@MidtownFarmMkt,@MidtownFarmMkt,,,,,05/07/2016 to 10/29/2016,2016-05-07,2016-10-29,Tue: 3:00 PM-7:00 PM;Sat: 8:00 AM-1:00 PM;,Tue: 3:00 PM-7:00 PM,Sat: 8:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012786,Midtown Farmers Market,http://www2.midwestfarmersmarkets.org/markets/midtown-farmers-market/,http://www2.midwestfarmersmarkets.org/markets/midtown-farmers-market/,https://www.facebook.com/Midtown-Farmers-Market-655879797806495/,https://www.facebook.com/Midtown-Farmers-Market-655879797806495/,https://twitter.com/MidtownFmsMkt,https://twitter.com/MidtownFmsMkt,,,,,,,,Sat: 8:30 AM-12:30 PM;,Sat: 8:30 AM-12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003835,Midtown Ventura Certified Farmers Market,http://www.vccfarmersmarkets.com,http://www.vccfarmersmarkets.com,https://www.facebook.com/vccfm,https://www.facebook.com/vccfm,,,,,,,01/01/2013 to 12/31/2013,2013-01-01,2013-12-31,Wed: 9:00 AM-1:00 PM;,Wed: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004542,Milan Farmers And Crafters Market - Wilson Park,http://www.ci.milan.mi.us,http://www.ci.milan.mi.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011159,Milan Farmers Market,http://www.farmersmarketmilan.com,http://www.farmersmarketmilan.com,https://www.facebook.com/farmersmarketmilan,https://www.facebook.com/farmersmarketmilan,,,,,,,05/02/2015 to 10/31/2015,2015-05-02,2015-10-31,Mon: 7:00 AM-5:00 PM;Tue: 7:00 AM-5:00 PM;Wed: 7:00 AM-5:00 PM;Thu: 7:00 AM-5:00 PM;Fri: 7:00 AM-5:00 PM;Sat: 7:00 AM-5:00 PM;,Mon: 7:00 AM-5:00 PM,Tue: 7:00 AM-5:00 PM,Wed: 7:00 AM-5:00 PM,Thu: 7:00 AM-5:00 PM,Fri: 7:00 AM-5:00 PM,Sat: 7:00 AM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000673,Milbridge Farmers Market,,,,,,,,,,,May to September,2010-05-01,2010-09-30,Sat:9:00 AM - 12:00 PM;,Sat:9:00 AM - 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002856,Mile High Flea Market,http://www.milehighfleamarket.com,http://www.milehighfleamarket.com,,,,,,,,,01/01/2013 to 12/31/2013,2013-01-01,2013-12-31,Fri: 7:00 AM-5:00 PM;Sat: 7:00 AM-5:00 PM;Sun: 7:00 AM-5:00 PM;,Fri: 7:00 AM-5:00 PM,Sat: 7:00 AM-5:00 PM,Sun: 7:00 AM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005633,Miles City Farmers Market,,,,,,,,,,,05/18/2013 to 10/26/2013,2013-05-18,2013-10-26,Sat: 8:00 AM-12:30 PM;,Sat: 8:00 AM-12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007758,Miles Farmers Market Inc,http://www.milesfarmersmarket.com,http://www.milesfarmersmarket.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007483,Milford - Woodmont Farmers’ Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006681,Milford - Downtown Farmers’ Market,,,https://www.facebook.com/Milfordmarket,https://www.facebook.com/Milfordmarket,,,,,,,06/25/2016 to 10/08/2016,2016-06-25,2016-10-08,Sat: 9:00 AM-1:00 PM;,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004289,Milford Farmers Market,http://www.milfordfarmersmarket.org,http://www.milfordfarmersmarket.org,https://www.facebook.com/pages/Milford-Farmers-Market/93544778955,https://www.facebook.com/pages/Milford-Farmers-Market/93544778955,,,,,,,05/07/2015 to 10/15/2015,2015-05-07,2015-10-15,Thu: 3:00 PM-8:00 PM;,Thu: 3:00 PM-8:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011258,Milford Farmers Market,http://airsoilwater.org,http://airsoilwater.org,https://www.facebook.com/farmersmarketmilfordpa?fref=ts,https://www.facebook.com/farmersmarketmilfordpa?fref=ts,,,,,,,05/24/2015 to 09/27/2015,2015-05-24,2015-09-27,Sun: 10:00 AM-2:00 PM;,Sun: 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007613,Milford Hospital Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009827,Milford Ma Farmers Market,http://milfordmafarmersmarket.wordpress.com/,http://milfordmafarmersmarket.wordpress.com/,https://www.facebook.com/MilfordFarmersMarket01757,https://www.facebook.com/MilfordFarmersMarket01757,https://twitter.com/01757FarmersMkt,https://twitter.com/01757FarmersMkt,,,,,06/07/2014 to 10/04/2014,2014-06-07,2014-10-04,Sat: 9:00 AM-1:00 PM;,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011712,Milford Summer Farmers Market,http://www.milfordnhfarmersmarket.com,http://www.milfordnhfarmersmarket.com,Milford NH Farmers Market,,,,,,,,06/18/2016 to 10/15/2016,2016-06-18,2016-10-15,Sat: 10:00 AM-1:00 PM;,Sat: 10:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011713,Milford Winter Market,http://www.milfordnhfarmersmarket.com,http://www.milfordnhfarmersmarket.com,Milford NH Farmers Market,,,,,,,,11/07/2015 to 04/16/2016,2015-11-07,2016-04-16,Sat: 10:00 AM-1:00 PM;,Sat: 10:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012141,Milfords Riverwalk Farmers Market,http://www.downtownmilford.org/farmersmarket,http://www.downtownmilford.org/farmersmarket,www.facebook.com/RiverwalkFarmersMarket,,,,,,,,05/07/2016 to 10/01/2016,2016-05-07,2016-10-01,Sat: 9:00 AM-1:00 PM;,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009658,Mililani District Park (peoples Open Market),http://www.honoluluparks.com,http://www.honoluluparks.com,,,,,,,,,01/01/2015 to 12/31/2015,2015-01-01,2015-12-31,Tue: 11:30 AM-12:30 PM;,Tue: 11:30 AM-12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009951,Mililani Farmers Market,http://hfbf.org,http://hfbf.org,,,,,,,,,01/01/2014 to 12/31/2014,2014-01-01,2014-12-31,Sun: 8:00 AM-11:00 AM;,Sun: 8:00 AM-11:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012523,"Mill City Farmers Market, Inc.",http://millcityfarmersmarket.org/,http://millcityfarmersmarket.org/,https://www.facebook.com/MillCityFarmersMarket/,https://www.facebook.com/MillCityFarmersMarket/,https://twitter.com/mcfarmersmkt,https://twitter.com/mcfarmersmkt,,,,,05/07/2016 to 09/24/2016,2016-05-07,2016-09-24,Sat: 8:00 AM-1:00 PM;,Sat: 8:00 AM-1:00 PM,,,,,,,10/01/2016 to 10/29/2016,10/1/16, 10/29/2016,Sat: 9:00 AM-1:00 PM;,Sat: 9:00 AM-1:00 PM,,,,,,,11/12/16, 04/08/2017,Sat: 10:00 AM-1:00 PM;,Sat: 10:00 AM-1:00 PM,,,,,,,,,,,
1012398,Mill City Grows Mobile Market,http://www.millcitygrows.org,http://www.millcitygrows.org,www.facebook.com/MCGMobileMarket,,twitter.com/MCG_MMKT,,,,,,06/22/2016 to 11/04/2016,2016-06-22,2016-11-04,Wed: 10:00 AM-6:30 PM;Thu: 10:00 AM-6:30 PM;Fri: 10:00 AM-6:00 PM;,Wed: 10:00 AM-6:30 PM,Thu: 10:00 AM-6:30 PM,Fri: 10:00 AM-6:00 PM,,,,,01/01/2016 to 12/31/2016,1/1/16, 12/31/2016,Sun: 11:00 AM-3:00 PM;,Sun: 11:00 AM-3:00 PM,,,,,,,,,,,,,,,,,,,,,
1012007,Mill Street Market,http://millstmarket.com,http://millstmarket.com,https://www.facebook.com/MillStreetMkt/,https://www.facebook.com/MillStreetMkt/,https://twitter.com/millstmarket,https://twitter.com/millstmarket,,,https://www.instagram.com/millstreetmarket/,https://www.instagram.com/millstreetmarket/,04/30/2016 to 10/15/2016,2016-04-30,2016-10-15,Sat: 8:00 AM-1:00 PM;,Sat: 8:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003182,Millbrae Farmers Market,http://www.millbrae.com,http://www.millbrae.com,,,,,,,,,January to December,2010-01-01,2010-12-31,Sat:8:00 AM - 1:00 PM;,Sat:8:00 AM - 1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005761,Millbrook Farmers Market,http://www.millbrookfarmersmarket.com,http://www.millbrookfarmersmarket.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004478,Millburn Jersey Fresh Farmers Market,http://www.downtownmillburn.org,http://www.downtownmillburn.org,,,,,,,,,June to October,2010-06-01,2010-10-31,Fri:8:00 AM - 3:00 PM;,Fri:8:00 AM - 3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000716,Milledgeville Marketplace Farmers Market,http://www.milledgevillemarketplace.com,http://www.milledgevillemarketplace.com,https://www.facebook.com/MilledgevilleMarketplaceFarmersMarket?ref=hl,https://www.facebook.com/MilledgevilleMarketplaceFarmersMarket?ref=hl,,,,,,,04/01/2014 to 10/28/2014,2014-04-01,2014-10-28,Tue: 4:00 PM-7:00 PM;,Tue: 4:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010485,Millen Produce Market,,,Main Street Millen,,,,,,,,08/12/2014 to 11/25/2014,2014-08-12,2014-11-25,Tue: 2:00 PM-6:00 PM;,Tue: 2:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
